#   2MASS JHK light curves for RR Lyrae star SDSSJ015450+001501 (2969 epochs) 
#   For details, see Szabo et al. (2013) 
#   sourceID     ra        dec        mjd_bjd      J     Jerr Jq    H     Herr Hq    K     Kerr Kq
   123350929 28.708977  0.250358  51496.2866999 14.145  0.029  A 13.912  0.041  A 13.821  0.044  A
   123351031 28.709009  0.250378  51496.2869999 14.155  0.031  A 13.984  0.041  A 13.985  0.057  A
   123354304 28.708998  0.250363  51496.2886998 14.100  0.029  A 13.904  0.047  A 13.866  0.056  A
   123354403 28.709010  0.250395  51496.2890998 14.131  0.031  A 13.891  0.036  A 13.903  0.051  A
   123357745 28.709025  0.250355  51496.2907997 14.156  0.033  A 14.014  0.040  A 13.976  0.045  A
   123357848 28.709005  0.250352  51496.2911997 14.153  0.032  A 13.989  0.050  A 13.863  0.054  A
   123372002 28.708996  0.250365  51496.3789959 14.174  0.032  A 13.964  0.046  A 13.956  0.068  A
   123372123 28.709007  0.250336  51496.3793959 14.144  0.031  A 13.949  0.048  A 13.896  0.049  A
   123375480 28.709006  0.250369  51496.3810958 14.176  0.035  A 13.938  0.052  A 13.958  0.061  A
   123375584 28.708988  0.250352  51496.3813958 14.201  0.031  A 13.850  0.041  A 13.978  0.060  A
   123379070 28.708988  0.250360  51496.3831957 14.274  0.038  A 13.937  0.051  A 13.990  0.068  A
   123379170 28.708974  0.250362  51496.3834957 14.234  0.036  A 14.013  0.058  A 14.018  0.059  A
   113868476 28.709009  0.250369  51497.1018648 14.247  0.036  A 13.878  0.054  A 13.929  0.065  A
   113868598 28.708982  0.250400  51497.1021647 14.254  0.035  A 14.046  0.054  A 13.953  0.062  A
   113872362 28.709006  0.250379  51497.1039647 14.254  0.036  A 13.936  0.054  A 13.847  0.062  A
   113872495 28.708965  0.250395  51497.1042646 14.213  0.038  A 13.967  0.049  A 13.949  0.068  A
   113876151 28.709001  0.250376  51497.1059646 14.268  0.031  A 14.016  0.060  A 13.968  0.063  A
   113876279 28.708956  0.250377  51497.1063646 14.365  0.032  A 14.058  0.057  A 14.008  0.067  A
   114325863 28.708996  0.250395  51497.1934608 14.345  0.038  A 14.022  0.052  A 13.990  0.061  A
   114325985 28.708970  0.250404  51497.1937608 14.327  0.034  A 14.112  0.058  A 14.048  0.070  A
   114329194 28.708992  0.250391  51497.1954607 14.293  0.032  A 14.050  0.045  A 14.037  0.051  A
   114329288 28.709014  0.250362  51497.1958607 14.296  0.030  A 14.045  0.046  A 13.987  0.058  A
   114332413 28.708982  0.250386  51497.1975606 14.334  0.032  A 14.010  0.040  A 13.928  0.063  A
   114332528 28.709004  0.250367  51497.1979606 14.380  0.035  A 14.037  0.058  A 14.030  0.066  A
   114347640 28.709018  0.250335  51497.2856568 14.430  0.037  A 14.097  0.045  A 14.137  0.070  A
   114347748 28.709017  0.250345  51497.2860568 14.447  0.036  A 14.122  0.047  A 14.187  0.069  A
   114351119 28.708949  0.250382  51497.2877567 14.458  0.038  A 14.090  0.052  A 13.998  0.059  A
   114351232 28.708990  0.250390  51497.2880567 14.440  0.033  A 14.017  0.045  A 14.166  0.064  A
   114354634 28.709000  0.250395  51497.2898566 14.423  0.034  A 13.962  0.051  A 14.031  0.058  A
   114354740 28.709017  0.250369  51497.2901566 14.373  0.033  A 14.070  0.041  A 14.110  0.058  A
   114369113 28.708949  0.250324  51497.3781526 14.471  0.041  A 14.280  0.078  A 14.196  0.091  A
   114369196 28.708995  0.250371  51497.3784526 14.564  0.042  A 14.271  0.075  A 14.209  0.103  A
   114372592 28.708955  0.250411  51497.3802525 14.381  0.046  A 14.115  0.084  A 14.326  0.115  B
   114372687 28.709013  0.250372  51497.3805525 14.522  0.049  A 14.285  0.084  A 14.511  0.150  B
   114375966 28.709023  0.250387  51497.3823525 14.448  0.044  A 14.179  0.069  A 14.052  0.098  A
   114376078 28.708965  0.250312  51497.3826524 14.467  0.043  A 14.276  0.075  A 14.095  0.078  A
   114614040 28.708978  0.250386  51498.1020203 14.093  0.032  A 13.885  0.054  A 13.832  0.060  A
   114614172 28.709017  0.250388  51498.1023203 13.983  0.030  A 13.877  0.050  A 13.948  0.060  A
   114617571 28.708971  0.250379  51498.1040202 14.025  0.032  A 13.814  0.049  A 13.952  0.056  A
   114617664 28.708984  0.250384  51498.1044202 14.044  0.033  A 13.906  0.056  A 13.963  0.063  A
   114621126 28.708979  0.250375  51498.1061201 14.053  0.031  A 13.896  0.054  A 13.975  0.056  A
   114621237 28.708999  0.250398  51498.1065201 14.084  0.032  A 13.893  0.055  A 13.873  0.065  A
   115823031 28.708987  0.250393  51498.1942162 14.160  0.030  A 13.877  0.044  A 13.940  0.051  A
   115823127 28.708990  0.250401  51498.1946162 14.133  0.031  A 13.844  0.039  A 13.866  0.046  A
   115826271 28.708998  0.250414  51498.1963161 14.122  0.031  A 13.866  0.048  A 13.933  0.058  A
   115826370 28.708992  0.250369  51498.1967161 14.165  0.029  A 13.885  0.042  A 13.944  0.059  A
   115829584 28.708977  0.250380  51498.1984160 14.071  0.027  A 13.847  0.046  A 13.860  0.053  A
   115829685 28.708993  0.250414  51498.1988160 14.035  0.026  A 13.887  0.041  A 13.860  0.055  A
   115845667 28.708966  0.250364  51498.2865120 14.252  0.038  A 14.018  0.047  A 14.019  0.062  A
   115845767 28.708999  0.250403  51498.2869120 14.160  0.033  A 13.833  0.041  A 13.720  0.055  A
   115849225 28.708989  0.250358  51498.2886119 14.123  0.029  A 13.916  0.041  A 13.926  0.051  A
   115849336 28.709006  0.250393  51498.2889119 14.174  0.035  A 13.926  0.040  A 13.862  0.067  A
   115852837 28.708995  0.250362  51498.2907118 14.264  0.037  A 14.000  0.056  A 13.958  0.060  A
   115852937 28.708991  0.250379  51498.2910118 14.156  0.032  A 14.022  0.041  A 13.895  0.060  A
   110124157 28.708994  0.250436  51499.0955747 14.319  0.035  A 14.014  0.057  A 14.067  0.058  A
   110127909 28.708979  0.250388  51499.0958747 14.392  0.038  A 13.976  0.058  A 14.144  0.073  A
   110128039 28.709004  0.250367  51499.0975746 14.372  0.036  A 14.076  0.048  A 14.145  0.068  A
   110131821 28.708997  0.250424  51499.0979746 14.348  0.039  A 13.914  0.040  A 14.018  0.062  A
   110131931 28.708980  0.250377  51499.0996745 14.286  0.036  A 13.998  0.054  A 14.017  0.060  A
   110211116 28.708966  0.250377  51499.1000745 14.338  0.033  A 14.078  0.053  A 14.103  0.070  A
   110211207 28.708983  0.250374  51499.1891704 14.389  0.035  A 14.210  0.054  A 14.135  0.067  A
   110214373 28.709003  0.250376  51499.1895703 14.349  0.029  A 14.204  0.064  A 14.159  0.057  A
   110214489 28.708999  0.250375  51499.1912703 14.413  0.036  A 14.098  0.056  A 14.123  0.065  A
   110217688 28.708996  0.250396  51499.1916703 14.382  0.035  A 14.115  0.048  A 14.024  0.062  A
   110217794 28.708998  0.250355  51499.1933702 14.360  0.035  A 14.093  0.049  A 14.047  0.057  A
   110234819 28.708978  0.250379  51499.1936702 14.399  0.033  A 14.264  0.045  A 14.106  0.055  A
   110234924 28.708992  0.250377  51499.2822660 14.480  0.031  A 14.286  0.041  A 14.296  0.066  A
   110238605 28.708994  0.250376  51499.2825660 14.550  0.038  A 14.142  0.036  A 14.142  0.063  A
   110238710 28.708995  0.250355  51499.2843659 14.448  0.027  A 14.207  0.043  A 14.191  0.057  A
   110242312 28.709011  0.250367  51499.2846659 14.531  0.033  A 14.337  0.037  A 14.298  0.072  A
   110242431 28.708985  0.250372  51499.2863658 14.494  0.036  A 14.230  0.045  A 14.120  0.061  A
   110257900 28.708998  0.250366  51499.2867658 14.504  0.032  A 14.215  0.048  A 14.312  0.070  A
   115867260 28.708974  0.250387  51505.1016674 14.048  0.033  A 13.932  0.052  A 13.922  0.072  A
   115867350 28.708970  0.250361  51505.1020674 13.971  0.030  A 13.933  0.068  A 13.782  0.063  A
   115870732 28.709005  0.250394  51505.1037673 14.111  0.035  A 14.012  0.054  A 13.980  0.055  A
   115870827 28.708971  0.250388  51505.1040672 14.068  0.028  A 13.836  0.041  A 13.904  0.060  A
   115874246 28.708988  0.250351  51505.1058672 14.103  0.035  A 14.150  0.059  A 13.933  0.064  A
   115874344 28.708991  0.250409  51505.1061671 14.111  0.034  A 13.896  0.054  A 13.874  0.063  A
   116120898 28.708996  0.250388  51505.1938623 14.116  0.030  A 13.947  0.046  A 13.993  0.052  A
   116120988 28.709008  0.250397  51505.1941623 14.178  0.031  A 13.916  0.047  A 13.956  0.054  A
   116124009 28.708998  0.250360  51505.1959622 14.110  0.030  A 13.935  0.048  A 13.841  0.042  A
   116124115 28.708990  0.250379  51505.1962622 14.141  0.031  A 13.887  0.046  A 13.922  0.044  A
   116127197 28.709000  0.250382  51505.1980621 14.179  0.032  A 13.921  0.046  A 13.859  0.054  A
   116127299 28.708994  0.250363  51505.1983621 14.136  0.032  A 13.919  0.045  A 13.893  0.048  A
   116142372 28.708984  0.250378  51505.2391598 14.177  0.028  A 13.924  0.046  A 13.897  0.046  A
   116142469 28.709008  0.250381  51505.2394598 14.139  0.031  A 13.923  0.041  A 13.876  0.042  A
   116145678 28.709031  0.250374  51505.2411597 14.154  0.031  A 14.024  0.049  A 13.981  0.044  A
   116145781 28.708991  0.250380  51505.2415597 14.126  0.028  A 13.922  0.047  A 13.788  0.045  A
   116148952 28.708995  0.250392  51505.2432596 14.200  0.030  A 13.879  0.053  A 13.980  0.052  A
   116149050 28.708984  0.250393  51505.2436595 14.143  0.029  A 13.889  0.039  A 13.932  0.046  A
   116152288 28.708980  0.250387  51505.2859572 14.188  0.031  A 13.941  0.041  A 13.975  0.052  A
   116152377 28.709015  0.250367  51505.2863571 14.193  0.032  A 13.891  0.040  A 13.875  0.048  A
   116155670 28.709008  0.250383  51505.2880570 14.150  0.030  A 13.877  0.041  A 13.832  0.048  A
   116155761 28.709000  0.250384  51505.2884570 14.145  0.028  A 13.914  0.043  A 13.876  0.049  A
   116158937 28.708995  0.250363  51505.2901569 14.168  0.031  A 13.855  0.039  A 13.893  0.048  A
   116159043 28.708988  0.250359  51505.2905569 14.159  0.032  A 13.892  0.044  A 13.909  0.051  A
   116162429 28.708966  0.250346  51505.3328545 14.221  0.032  A 13.908  0.043  A 13.951  0.049  A
   116162537 28.708995  0.250354  51505.3331545 14.236  0.029  A 13.954  0.041  A 13.989  0.046  A
   116166007 28.708996  0.250368  51505.3349544 14.218  0.029  A 14.006  0.042  A 13.861  0.051  A
   116166105 28.709013  0.250358  51505.3352544 14.212  0.029  A 13.879  0.042  A 13.935  0.052  A
   116169448 28.709003  0.250376  51505.3370543 14.231  0.034  A 13.925  0.042  A 13.938  0.045  A
   116169542 28.708992  0.250373  51505.3373543 14.239  0.030  A 13.994  0.047  A 13.884  0.043  A
    96407960 28.708987  0.250399  51506.0603134 14.328  0.030  A 14.039  0.049  A 13.977  0.052  A
    96411699 28.709021  0.250359  51506.0606134 14.305  0.033  A 13.967  0.048  A 13.940  0.062  A
    96411820 28.708980  0.250370  51506.0624133 14.271  0.036  A 14.004  0.036  A 13.950  0.061  A
    96415542 28.709002  0.250394  51506.0627133 14.307  0.034  A 14.023  0.027  A 14.048  0.069  A
    96415645 28.708982  0.250382  51506.0645132 14.233  0.035  A 14.007  0.022  A 13.949  0.058  A
    96475646 28.709000  0.250367  51506.0648132 14.274  0.030  A 14.015  0.041  A 14.057  0.067  A
   111089309 28.708991  0.250395  51506.1011112 14.327  0.038  A 14.079  0.061  A 13.989  0.066  A
   111092558 28.709004  0.250364  51506.1028111 14.287  0.034  A 14.094  0.063  A 13.862  0.058  A
   111092661 28.708978  0.250398  51506.1031111 14.302  0.034  A 14.011  0.063  A 14.015  0.065  A
   111095835 28.708969  0.250410  51506.1049110 14.336  0.039  A 14.072  0.069  A 13.926  0.060  A
   111095943 28.709006  0.250396  51506.1052109 14.361  0.039  A 14.007  0.056  A 13.968  0.062  A
    96475747 28.709006  0.250372  51506.1527083 14.341  0.027  A 14.136  0.022  A 14.126  0.066  A
    96478800 28.709009  0.250356  51506.1530082 14.312  0.032  A 14.093  0.036  A 14.003  0.054  A
    96478912 28.708995  0.250380  51506.1547082 14.374  0.027  A 14.096  0.049  A 14.142  0.069  A
    96481934 28.708993  0.250389  51506.1551081 14.328  0.032  A 14.098  0.044  A 14.091  0.066  A
    96482029 28.709017  0.250382  51506.1568080 14.361  0.029  A 14.091  0.062  A 14.078  0.060  A
    96494675 28.708994  0.250375  51506.1572080 14.345  0.032  A 14.153  0.033  A 14.075  0.063  A
   111342383 28.708998  0.250394  51506.1934060 14.318  0.031  A 14.105  0.049  A 14.062  0.054  A
   111342477 28.708994  0.250384  51506.1937059 14.405  0.032  A 14.050  0.040  A 14.112  0.059  A
   111345649 28.708978  0.250371  51506.1955058 14.451  0.036  A 14.261  0.056  A 14.203  0.062  A
   111345761 28.709011  0.250397  51506.1958058 14.430  0.031  A 14.161  0.048  A 14.121  0.049  A
   111348909 28.708992  0.250381  51506.1975057 14.500  0.031  A 14.141  0.053  A 14.102  0.057  A
   111349005 28.709021  0.250355  51506.1979057 14.462  0.036  A 14.234  0.053  A 14.162  0.058  A
   111364666 28.708992  0.250389  51506.2397033 14.519  0.032  A 14.171  0.053  A 14.089  0.058  A
   111364769 28.709007  0.250378  51506.2401033 14.526  0.034  A 14.094  0.045  A 14.185  0.057  A
   111368114 28.708992  0.250359  51506.2418032 14.554  0.036  A 14.213  0.062  A 14.270  0.062  A
   111368222 28.708984  0.250361  51506.2421032 14.500  0.034  A 14.203  0.042  A 14.160  0.055  A
   111371529 28.708989  0.250380  51506.2439031 14.566  0.031  A 14.263  0.055  A 14.237  0.061  A
   111371643 28.709012  0.250379  51506.2442031 14.525  0.035  A 14.189  0.048  A 14.061  0.052  A
    96494779 28.708935  0.250335  51506.2442031 14.518  0.041  A 14.169  0.050  A 14.031  0.063  A
    96497858 28.709044  0.250386  51506.2445030 14.565  0.039  A 14.227  0.048  A 14.050  0.078  A
    96497966 28.709010  0.250407  51506.2463029 14.475  0.036  A 14.243  0.056  A 14.181  0.082  A
    96501160 28.709014  0.250385  51506.2466029 14.475  0.034  A 14.235  0.056  A 14.334  0.106  A
    96501254 28.708986  0.250417  51506.2483028 14.594  0.043  A 14.177  0.050  A 14.218  0.082  A
    96516392 28.709001  0.250390  51506.2487028 14.556  0.036  A 14.247  0.068  A 14.253  0.081  A
   111375045 28.709000  0.250402  51506.2856007 14.526  0.031  A 14.269  0.051  A 14.241  0.065  A
   111375163 28.708995  0.250369  51506.2860006 14.581  0.037  A 14.270  0.049  A 14.174  0.056  A
   111378475 28.708992  0.250379  51506.2877006 14.554  0.032  A 14.284  0.056  A 14.093  0.061  A
   111378577 28.708974  0.250380  51506.2880005 14.595  0.035  A 14.239  0.056  A 14.274  0.057  A
   111381881 28.708995  0.250385  51506.2898004 14.511  0.035  A 14.189  0.042  A 14.163  0.062  A
   111381990 28.709001  0.250341  51506.2901004 14.570  0.039  A 14.267  0.047  A 14.283  0.060  A
   111385305 28.708981  0.250382  51506.3324980 14.238  0.035  A 14.196  0.066  A 14.045  0.074  A
   111385412 28.708978  0.250372  51506.3328979 14.252  0.037  A 14.061  0.067  A 14.010  0.077  A
   111388615 28.708978  0.250328  51506.3345978 14.165  0.033  A 14.083  0.067  A 13.991  0.072  A
   111388727 28.708996  0.250393  51506.3349978 14.172  0.033  A 14.031  0.062  A 14.202  0.076  A
   111392041 28.708951  0.250357  51506.3366977 14.220  0.034  A 14.075  0.058  A 14.092  0.074  A
   111392140 28.708976  0.250367  51506.3370977 14.131  0.035  A 14.027  0.059  A 13.976  0.065  A
   111395278 28.708960  0.250423  51507.0979537 14.111  0.036  A 14.000  0.063  A 13.909  0.063  A
   111395386 28.708960  0.250397  51507.0982537 14.104  0.034  A 13.849  0.061  A 14.046  0.073  A
   111398427 28.708986  0.250400  51507.0999536 14.143  0.036  A 13.918  0.059  A 13.857  0.060  A
   111398528 28.708980  0.250398  51507.1003536 14.084  0.032  A 13.964  0.062  A 13.839  0.055  A
   111401585 28.708946  0.250376  51507.1020535 14.101  0.036  A 13.996  0.054  A 13.803  0.056  A
   111401662 28.708966  0.250410  51507.1024534 14.098  0.032  A 13.837  0.056  A 13.898  0.066  A
   111474762 28.709000  0.250383  51507.1906483 14.179  0.032  A 13.933  0.051  A 13.976  0.056  A
   111474854 28.709019  0.250359  51507.1909483 14.237  0.032  A 13.943  0.053  A 13.863  0.050  A
   111477949 28.708982  0.250355  51507.1927482 14.209  0.033  A 14.010  0.063  A 14.011  0.058  A
   111478063 28.708994  0.250380  51507.1930482 14.154  0.030  A 13.792  0.046  A 13.822  0.052  A
   111481194 28.708985  0.250359  51507.1947481 14.250  0.028  A 14.037  0.062  A 13.943  0.053  A
   111481313 28.708967  0.250348  51507.1951481 14.185  0.030  A 13.932  0.054  A 13.859  0.052  A
   111496559 28.709010  0.250370  51507.2836429 14.260  0.033  A 13.975  0.046  A 13.895  0.053  A
   111496664 28.708997  0.250376  51507.2840428 14.234  0.032  A 13.984  0.041  A 14.019  0.050  A
   111499986 28.709017  0.250340  51507.2857427 14.241  0.033  A 13.966  0.049  A 13.891  0.048  A
   111500094 28.709011  0.250382  51507.2861427 14.250  0.029  A 13.980  0.045  A 13.931  0.049  A
   111503340 28.708993  0.250360  51507.2878426 14.255  0.034  A 14.069  0.047  A 14.047  0.053  A
   111503441 28.709000  0.250337  51507.2881426 14.251  0.030  A 13.927  0.050  A 13.856  0.048  A
   111517973 28.708994  0.250368  51508.1885893 14.541  0.034  A 14.263  0.058  A 14.114  0.054  A
   111518085 28.709009  0.250387  51508.1889893 14.553  0.040  A 14.267  0.055  A 14.271  0.073  A
   111521746 28.708974  0.250351  51508.1906891 14.500  0.033  A 14.096  0.052  A 14.178  0.065  A
   111521848 28.708981  0.250383  51508.1910891 14.534  0.038  A 14.202  0.052  A 14.038  0.060  A
   111525420 28.709006  0.250373  51508.1927890 14.535  0.033  A 14.231  0.047  A 14.159  0.061  A
   111525526 28.709001  0.250365  51508.1930890 14.565  0.033  A 14.297  0.051  A 14.265  0.069  A
   112440406 28.708990  0.250392  51508.2796838 14.052  0.030  A 13.920  0.048  A 13.945  0.061  A
   112440512 28.708990  0.250357  51508.2799838 14.025  0.029  A 13.884  0.049  A 13.893  0.057  A
   112443916 28.708979  0.250387  51508.2817837 13.994  0.030  A 13.983  0.052  A 13.811  0.055  A
   112444008 28.708982  0.250362  51508.2820837 14.023  0.028  A 13.872  0.045  A 13.897  0.059  A
   112447378 28.708956  0.250378  51508.2838835 14.050  0.030  A 13.900  0.050  A 13.855  0.057  A
   112447484 28.708981  0.250396  51508.2841835 14.056  0.028  A 13.887  0.052  A 13.908  0.059  A
   125179343 28.709014  0.250373  51509.0958343 14.132  0.022  A 13.889  0.038  A 13.910  0.052  A
   125179461 28.708978  0.250405  51509.0962343 14.198  0.029  A 13.884  0.051  A 13.906  0.058  A
   125182603 28.708986  0.250374  51509.0979342 14.214  0.031  A 13.970  0.051  A 13.941  0.054  A
   125182712 28.708982  0.250390  51509.0983342 14.231  0.029  A 13.936  0.046  A 13.861  0.045  A
   125185914 28.708988  0.250393  51509.1000341 14.124  0.031  A 13.906  0.044  A 13.870  0.052  A
   125186023 28.708982  0.250395  51509.1003341 14.209  0.031  A 13.901  0.052  A 13.900  0.051  A
   125991996 28.708971  0.250389  51509.1888287 14.236  0.035  A 13.909  0.038  A 13.892  0.047  A
   125992105 28.709009  0.250367  51509.1892287 14.276  0.033  A 13.943  0.041  A 13.929  0.047  A
   125995442 28.708985  0.250371  51509.1909286 14.220  0.028  A 14.031  0.049  A 13.817  0.043  A
   125995562 28.709011  0.250380  51509.1913286 14.303  0.029  A 14.029  0.046  A 13.969  0.051  A
   125998949 28.708989  0.250403  51509.1930285 14.246  0.034  A 13.938  0.042  A 13.960  0.051  A
   125999057 28.708999  0.250383  51509.1933284 14.246  0.027  A 13.926  0.046  A 13.838  0.042  A
   126016410 28.709013  0.250364  51509.2805231 14.361  0.027  A 14.036  0.036  A 13.985  0.052  A
   126016515 28.709015  0.250381  51509.2809230 14.306  0.029  A 14.029  0.043  A 14.027  0.049  A
   126020126 28.708974  0.250366  51509.2826229 14.351  0.027  A 13.994  0.047  A 13.917  0.045  A
   126020228 28.708988  0.250356  51509.2830229 14.360  0.029  A 13.979  0.048  A 14.022  0.054  A
   126023833 28.709001  0.250364  51509.2847228 14.394  0.035  A 14.060  0.041  A 14.071  0.060  A
   126023934 28.708990  0.250408  51509.2850228 14.288  0.029  A 13.988  0.044  A 13.970  0.060  A
   112462115 28.708971  0.250395  51510.0973725 14.502  0.032  A 14.121  0.060  A 14.173  0.057  A
   112462253 28.708987  0.250384  51510.0976724 14.531  0.036  A 14.312  0.046  A 14.118  0.059  A
   112465867 28.708988  0.250362  51510.0994723 14.529  0.031  A 14.240  0.050  A 14.062  0.050  A
   112465969 28.708979  0.250364  51510.0997723 14.545  0.036  A 14.245  0.051  A 14.163  0.062  A
   112469552 28.708996  0.250402  51510.1015722 14.559  0.039  A 14.183  0.057  A 14.129  0.059  A
   112469673 28.709004  0.250385  51510.1018722 14.536  0.029  A 14.204  0.063  A 14.161  0.060  A
   112824164 28.708977  0.250373  51510.1904667 14.072  0.032  A 13.906  0.052  A 13.941  0.051  A
   112824275 28.709005  0.250381  51510.1908667 14.061  0.026  A 13.837  0.046  A 13.770  0.046  A
   112827682 28.709004  0.250387  51510.1925666 14.053  0.028  A 13.948  0.052  A 13.906  0.050  A
   112827794 28.708990  0.250358  51510.1929665 14.113  0.031  A 13.938  0.038  A 13.929  0.042  A
   112831223 28.708995  0.250392  51510.1946664 14.029  0.026  A 13.869  0.041  A 13.887  0.045  A
   112831311 28.708999  0.250378  51510.1950664 14.054  0.032  A 13.924  0.043  A 13.863  0.049  A
   112848098 28.709002  0.250364  51510.2832608 14.139  0.027  A 13.986  0.041  A 13.885  0.040  A
   112848212 28.708987  0.250386  51510.2836608 14.049  0.027  A 13.818  0.037  A 13.895  0.039  A
   112851873 28.708994  0.250382  51510.2853607 14.123  0.026  A 13.851  0.046  A 13.780  0.047  A
   112851971 28.708998  0.250390  51510.2857607 14.142  0.030  A 13.941  0.044  A 13.910  0.049  A
   112855593 28.709003  0.250378  51510.2874606 14.127  0.027  A 13.878  0.049  A 13.902  0.044  A
   112855703 28.708994  0.250371  51510.2878606 14.093  0.025  A 13.805  0.042  A 13.853  0.046  A
   114390358 28.708997  0.250369  51511.0963094 14.190  0.031  A 13.935  0.043  A 13.932  0.049  A
   114390455 28.708994  0.250390  51511.0967094 14.248  0.036  A 13.984  0.051  A 13.860  0.048  A
   114393640 28.708986  0.250394  51511.0984093 14.225  0.027  A 13.970  0.055  A 13.863  0.053  A
   114393732 28.709018  0.250408  51511.0987092 14.222  0.035  A 13.965  0.047  A 13.906  0.061  A
   114396884 28.709006  0.250376  51511.1005091 14.190  0.022  A 13.949  0.045  A 13.758  0.053  A
   114396985 28.709000  0.250368  51511.1008091 14.316  0.031  A 14.166  0.046  A 13.954  0.044  A
   114458741 28.708991  0.250369  51511.1883036 14.343  0.030  A 14.082  0.046  A 13.977  0.058  A
   114458852 28.709001  0.250376  51511.1886035 14.339  0.030  A 13.989  0.043  A 13.998  0.062  A
   114462319 28.709008  0.250386  51511.1904034 14.302  0.032  A 14.109  0.048  A 14.033  0.056  A
   114462431 28.708989  0.250368  51511.1907034 14.411  0.031  A 14.037  0.043  A 14.060  0.053  A
   114465778 28.709027  0.250395  51511.1924033 14.326  0.030  A 13.939  0.038  A 13.957  0.048  A
   114465890 28.708999  0.250345  51511.1928033 14.340  0.032  A 14.103  0.052  A 13.987  0.053  A
   114482924 28.709011  0.250371  51511.2804976 14.391  0.030  A 14.103  0.038  A 14.087  0.044  A
   114483054 28.708988  0.250366  51511.2808976 14.411  0.030  A 14.118  0.041  A 14.133  0.055  A
   114487087 28.708992  0.250341  51511.2825975 14.381  0.025  A 14.128  0.040  A 14.011  0.050  A
   114487216 28.708992  0.250372  51511.2828975 14.369  0.029  A 14.055  0.041  A 14.175  0.060  A
   114491218 28.708979  0.250355  51511.2846974 14.448  0.031  A 14.143  0.042  A 14.025  0.053  A
   114491341 28.709005  0.250381  51511.2849973 14.398  0.030  A 14.155  0.043  A 14.064  0.053  A
   112859342 28.709001  0.250395  51514.0990118 14.189  0.035  A 13.943  0.054  A 13.795  0.048  A
   112859452 28.708996  0.250400  51514.0994118 14.129  0.034  A 13.919  0.055  A 13.853  0.050  A
   112863141 28.708985  0.250395  51514.1011117 14.105  0.038  A 13.951  0.051  A 13.945  0.061  A
   112863261 28.708995  0.250404  51514.1032116 14.127  0.036  A 13.975  0.050  A 13.921  0.061  A
   112866819 28.708987  0.250386  51514.1036115 14.122  0.029  A 14.005  0.058  A 13.870  0.055  A
   112866933 28.708983  0.250384  51514.2634007 14.277  0.032  A 14.047  0.043  A 13.913  0.050  A
   112943308 28.708990  0.250366  51514.2638007 14.236  0.032  A 13.984  0.044  A 14.001  0.054  A
   112943416 28.708998  0.250353  51514.2655006 14.317  0.030  A 13.991  0.040  A 14.023  0.054  A
   112946727 28.709016  0.250407  51514.2658006 14.213  0.032  A 14.052  0.047  A 13.972  0.062  A
   112948390 28.708979  0.250343  51514.2676004 14.186  0.031  A 13.932  0.047  A 13.934  0.047  A
   112948489 28.708974  0.250347  51514.2679004 14.242  0.033  A 13.914  0.050  A 13.900  0.052  A
   110258013 28.708992  0.250389  51515.0979436 14.427  0.042  A 14.098  0.064  A 13.960  0.056  A
   110261847 28.708991  0.250403  51515.0983435 14.432  0.038  A 14.039  0.058  A 14.040  0.061  A
   110261952 28.708991  0.250391  51515.1000434 14.461  0.042  A 14.234  0.065  A 14.100  0.061  A
   110265534 28.708972  0.250411  51515.1004434 14.365  0.041  A 14.060  0.052  A 14.148  0.070  A
   110265659 28.708995  0.250400  51515.1021433 14.423  0.039  A 14.140  0.054  A 14.034  0.062  A
   111043568 28.708987  0.250372  51515.1024432 14.407  0.034  A 13.998  0.057  A 14.108  0.069  A
   111043664 28.708978  0.250372  51515.1914371 14.600  0.039  A 14.234  0.059  A 14.076  0.059  A
   111046809 28.708991  0.250379  51515.1917371 14.504  0.038  A 14.258  0.052  A 14.320  0.069  A
   111046899 28.708977  0.250381  51515.1935370 14.557  0.041  A 14.207  0.048  A 14.119  0.063  A
   111049893 28.709004  0.250375  51515.1938370 14.510  0.036  A 14.340  0.059  A 14.245  0.065  A
   111049994 28.708983  0.250356  51515.1956368 14.558  0.039  A 14.274  0.054  A 14.312  0.068  A
   111065182 28.709017  0.250351  51515.1959368 14.563  0.036  A 14.303  0.056  A 14.225  0.063  A
   111065286 28.708980  0.250353  51515.2840307 14.150  0.033  A 13.992  0.056  A 13.970  0.052  A
   111068600 28.709000  0.250343  51515.2843307 14.068  0.031  A 14.002  0.056  A 13.879  0.051  A
   111068703 28.708993  0.250386  51515.2861305 14.081  0.030  A 13.909  0.051  A 13.943  0.056  A
   111072039 28.708989  0.250394  51515.2864305 14.057  0.030  A 13.924  0.048  A 14.089  0.062  A
   111072131 28.709001  0.250383  51515.2882304 14.012  0.031  A 13.854  0.045  A 14.003  0.058  A
   111089222 28.708974  0.250383  51515.2885304 14.046  0.032  A 13.921  0.048  A 13.879  0.052  A
   114511497 28.708991  0.250371  51517.2858896 14.128  0.030  A 13.921  0.046  A 13.911  0.053  A
   114511612 28.708971  0.250371  51517.2862896 14.169  0.029  A 13.903  0.040  A 13.862  0.051  A
   114515851 28.709016  0.250366  51517.2879894 14.153  0.032  A 13.952  0.045  A 13.905  0.052  A
   114515982 28.709001  0.250375  51517.2882894 14.113  0.029  A 13.913  0.045  A 13.930  0.050  A
   114520106 28.708994  0.250371  51517.2900893 14.102  0.029  A 13.847  0.042  A 13.945  0.055  A
